CODDISCIPLINA;COD_PRESTAZIONE;DESCR_PRESTAZIONE;ELENCO DI ORIGINE;NOTE
98;91_22_7;VIRUS HSV RICERCA ACIDI NUCLEICI (previa PCR);Allegato 1;
98;91_23_1;VIRUS IMMUNODEF_ ACQUISITA [HIV 1] ANTICORPI IMMUNOBLOTTING (Saggio di conferma);Allegato 1;
98;91_23_2;VIRUS IMMUNODEF_ ACQUISITA [HIV 1] ANTICORPI ANTI ANTIGENE P24 (E_I_A_);Allegato 1;
98;91_23_3;VIRUS IMMUNODEF_ ACQUISITA [HIV 1] ANTIGENE P24 (E_I_A_);Allegato 1;
98;91_23_4;VIRUS IMMUNODEF_ ACQUISITA [HIV 1] ANTIGENE P24 DA COLTURE LINFOCITARIE (E_I_A_);Allegato 1;
98;91_23_5;VIRUS IMMUNODEF_ ACQUISITA [HIV 2] ANTICORPI IMMUNOBLOTTING (Saggio di conferma);Allegato 1;
98;91_23_6;VIRUS INFLUENZALI COLTURA DA MATERIALI BIOLOGICI;Allegato 1;
98;91_24_1;VIRUS IN MATERIALI BIOLOGICI ESAME COLTURALE (Metodo rapido);Allegato 1;
98;91_24_2;VIRUS IN MATERIALI BIOLOGICI ESAME COLTURALE (Metodo tradizionale) Herpes_Herpes/Varicella_Virus dell app_ gastroenterico_dell app_ respiratorio_;Allegato 1;
98;91_24_3;VIRUS MORBILLO ANTICORPI (E_I_A_);Allegato 1;
98;91_24_4;VIRUS MORBILLO ANTICORPI (I_F_);Allegato 1;
98;91_24_5;VIRUS MORBILLO ANTICORPI (Titolazione mediante F_C_);Allegato 1;
98;91_24_6;VIRUS PARAINFLUENZALI COLTURA DA MATERIALI BIOLOGICI;Allegato 1;
98;91_25_1;VIRUS PAROTITE ANTICORPI (E_I_A_);Allegato 1;
98;91_25_2;VIRUS PAROTITE ANTICORPI (I_F_);Allegato 1;
98;91_25_3;VIRUS PAROTITE ANTICORPI (Titolazione mediante F_C_);Allegato 1;
98;91_25_4;VIRUS PARVOVIRUS B19 ANTICORPI (E_I_A_);Allegato 1;
98;91_25_5;VIRUS RESPIRATORIO SINCIZIALE ANTICORPI (E_I_A_);Allegato 1;
98;91_25_6;VIRUS PARVOVIRUS B19 RICERCA ACIDI NUCLEICI (previa PCR);Allegato 1;
98;91_25_7;VIRUS RESPIRATORI COLTURA DA MATERIALI BIOLOGICI;Allegato 1;
98;91_26_1;VIRUS RESPIRATORIO SINCIZIALE ANTICORPI (I_F_);Allegato 1;
98;91_26_2;VIRUS RESPIRATORIO SINCIZIALE ANTICORPI (Titolazione mediante F_C_);Allegato 1;
98;91_26_3;VIRUS RETROVIRUS ANTICORPI ANTI HTLV1 HTLV2;Allegato 1;
98;91_26_4;VIRUS ROSOLIA ANTICORPI;Allegato 1;
98;91_26_5;VIRUS ROSOLIA ANTICORPI (Titolazione mediante I_H_A_);Allegato 1;
98;91_27_1;VIRUS VARICELLA ZOSTER ANTICORPI (E_I_A_);Allegato 1;
98;91_27_2;VIRUS VARICELLA ZOSTER ANTICORPI (I_F_);Allegato 1;
98;91_27_3;VIRUS VARICELLA ZOSTER ANTICORPI (Titolazione mediante F_C_);Allegato 1;
98;91_27_4;YERSINIA DA COLTURA IDENTIFICAZIONE BIOCHIMICA;Allegato 1;
98;91_27_5;YERSINIA NELLE FECI ESAME COLTURALE;Allegato 1;
98;91_28_1;"ANALISI CITOGENETICA PER PATOLOGIA DA FRAGILITA CROMOSOMICA Con agente clastogenico ""in vitro""_";Allegato 1;
98;91_28_2;ANALISI CITOGENETICA PER RICERCA SITI FRAGILI;Allegato 1;
98;91_28_3;ANALISI CITOGENETICA PER SCAMBI DI CROMATIDI FRATELLI;Allegato 1;
98;91_28_4;ANALISI CITOGENETICA PER STUDIO MOSAICISMO CROMOSOMICO;Allegato 1;
98;91_28_5;ANALISI CITOGENETICA PER STUDIO RIARRANGIAMENTI CROMOSOMICI INDOTTI;Allegato 1;
98;91_29_1;ANALISI DEL DNA ED IBRIDAZIONE CON SONDA MOLECOLARE (Southern blot);Allegato 1;
98;91_29_2;ANALISI DEL DNA PER POLIMORFISMO Con reazione polimerasica a catena_digestione enzimatica ed elettroforesi_;Allegato 1;
98;91_29_3;ANALISI DI MUTAZIONE DEL DNA Con reazione polimerasica a catena e elettroforesi_;Allegato 1;
98;91_29_4;ANALISI DI MUTAZIONE DEL DNA Con reazione polimerasica a catena e ibridazione con sonde non radiomarcate_;Allegato 1;
98;91_29_5;ANALISI DI MUTAZIONE DEL DNA Con reazione polimerasica a catena e ibridazione con sonde radiomarcate_;Allegato 1;
98;91_29_6;REAL TIME PCR (metodo 5 Nucleasi);Allegato 1;
98;91_29_7;DISCRIMINAZIONE ALLELICA;Allegato 1;
98;91_29_8;Analisi della Metilazione;Allegato 1;
98;91_30_1;ANALISI DI MUTAZIONI DEL DNA Con Reverse Dot Blot (da 2 a 10 mutazioni);Allegato 1;
98;91_30_2;ANALISI DI POLIMORFISMI (str_VNTR) Con reazione polimerasica a catena ed elettroforesi (per locus)_;Allegato 1;
98;91_30_3;ANALISI DI SEGMENTI DI DNA MEDIANTE SEQUENZIAMENTO (Blocchi di circa 400 bp);Allegato 1;
98;91_30_4;CARIOTIPO AD ALTA RISOLUZIONE 1 Tecnica di bandeggio (Risoluzione non inferiore alle 550 bande);Allegato 1;
98;91_30_5;CARIOTIPO DA METAFASI DI FIBROBLASTI O DI ALTRI TESSUTI (Mat_ abortivo_ecc_) 1 Tecnica di bandeggio (Risoluzione non inferiore alle 320 bande);Allegato 1;
98;91_31_A;MICRORGANISMI NAS: identificazione mediante analisi degli acidi nucleici;Allegato 1;
98;91_31_B;MICRORGANISMI NAS: altri anticorpi;Allegato 1;
98;91_31_1;CARIOTIPO DA METAFASI DI LIQUIDO AMNIOTICO 1 Tecnica di bandeggio (Risoluzione non inferiore alle 320 bande);Allegato 1;
98;91_31_2;CARIOTIPO DA METAFASI LINFOCITARIE 1 Tecnica di bandeggio (Risoluzione non inferiore alle 320 bande);Allegato 1;
98;91_31_3;CARIOTIPO DA METAFASI SPONTANEE DI MIDOLLO OSSEO 1 Tecnica di bandeggio (Risoluzione non inferiore alle 320 bande);Allegato 1;
98;91_31_4;CARIOTIPO DA METAFASI SPONTANEE DI VILLI CORIALI 1 Tecnica di bandeggio (Risoluzione non inferiore alle 300 bande);Allegato 1;
98;91_31_5;COLORAZIONE AGGIUNTIVA IN BANDE: Actinomicina D;Allegato 1;
98;91_31_6;MICROSPORIDI RICERCA MEDIANTE COLORAZIONE SPECIALE;Allegato 1;
98;91_31_7;MICROORGANISMI NAS RICERCA ANTICORPI (EIA/IF);Allegato 1;
98;91_31_8;MICRORGANISMI NAS: antigeni cellulari ed extracellulari (agglutinazione);Allegato 1;
98;91_31_9;MICRORGANISMI NAS: antigeni cellulari ed extracellulari (EIA IF);Allegato 1;
98;91_32_1;COLORAZIONE AGGIUNTIVA IN BANDE: Bandeggio C;Allegato 1;
98;91_32_2;COLORAZIONE AGGIUNTIVA IN BANDE: Bandeggio G;Allegato 1;
98;91_32_3;COLORAZIONE AGGIUNTIVA IN BANDE: Bandeggio G ad alta risoluzione;Allegato 1;
98;91_32_4;COLORAZIONE AGGIUNTIVA IN BANDE: Bandeggio NOR;Allegato 1;
98;91_32_5;COLORAZIONE AGGIUNTIVA IN BANDE: Bandeggio Q;Allegato 1;
98;91_33_1;COLORAZIONE AGGIUNTIVA IN BANDE: Bandeggio R;Allegato 1;
98;91_33_2;COLORAZIONE AGGIUNTIVA IN BANDE: Bandeggio T;Allegato 1;
98;91_33_3;COLORAZIONE AGGIUNTIVA IN BANDE: Distamicina A;Allegato 1;
98;91_33_4;COLTURA DI AMNIOCITI;Allegato 1;
98;91_33_5;COLTURA DI CELLULE DI ALTRI TESSUTI;Allegato 1;
98;91_34_1;COLTURA DI FIBROBLASTI;Allegato 1;
98;91_34_2;COLTURA DI LINEE CELLULARI STABILIZZATE CON VIRUS;Allegato 1;
98;91_34_3;COLTURA DI LINEE LINFOCITARIE STABILIZZATE CON VIRUS O INTERLEUCHINA;Allegato 1;
98;91_34_4;COLTURA DI LINFOCITI FETALI CON PHA;Allegato 1;
98;91_34_5;COLTURA DI LINFOCITI PERIFERICI CON PHA O ALTRI MITOGENI;Allegato 1;
98;91_35_1;COLTURA DI MATERIALE ABORTIVO;Allegato 1;
98;91_35_2;COLTURA SEMISOLIDA DI CELLULE EMOPOIETICHE BFU E_CFU GM_CFUGEMM (Ciascuna);Allegato 1;
98;91_35_3;COLTURA DI VILLI CORIALI (A breve termine);Allegato 1;
98;91_35_4;COLTURA DI VILLI CORIALI;Allegato 1;
98;91_35_5;COLTURA PER STUDIO DEL CROMOSOMA X A REPLICAZIONE TARDIVA Linfociti periferici_cellule di altri tessuti_;Allegato 1;
98;91_36_1;CONSERVAZIONE DI CAMPIONI DI DNA O DI RNA;Allegato 1;
98;91_36_2;CRIOCONSERVAZIONE IN AZOTO LIQUIDO DI COLTURE CELLULARI;Allegato 1;
98;91_36_3;CRIOCONSERVAZIONE IN AZOTO LIQUIDO DI CELLULE E TESSUTI;Allegato 1;
98;91_36_4;DIGESTIONE DI DNA CON ENZIMI DI RESTRIZIONE;Allegato 1;
98;91_36_5;ESTRAZIONE DI DNA O DI RNA (nucleare o mitocondriale) Da sangue periferico_tessuti_colture cellulari_villi coriali_;Allegato 1;
98;91_37_1;IBRIDAZIONE CON SONDA MOLECOLARE;Allegato 1;
98;91_37_2;IBRIDAZIONE IN SITU (FISH) SU METAFASI_NUCLEI INTERFASICI_TESSUTI mediante sequenze genomiche in YAC_;Allegato 1;
98;91_37_3;IBRIDAZIONE IN SITU (FISH) SU METAFASI_NUCLEI INTERFASICI_TESSUTI mediante sonde molecolari a singola copia in cosmide_;Allegato 1;
98;91_37_4;IBRIDAZIONE IN SITU (FISH) SU METAFASI_NUCLEI INTERFASICI_TESSUTI mediante sonde molecolari alfoidi ed altre sequenze ripetute;Allegato 1;
98;91_37_5;IBRIDAZIONE IN SITU (FISH) SU METAFASI_NUCLEI INTERFASICI_TESSUTI mediante sonde molecolari painting;Allegato 1;
98;91_38_1;RICERCA MUTAZIONE (DGGE) Ricerca heteroduplex (HA);Allegato 1;
98;91_38_2;RICERCA MUTAZIONE (SSCP);Allegato 1;
98;91_38_3;SINTESI DI OLIGONUCLEOTIDI (Ciascuno);Allegato 1;
98;91_38_4;ANALISI DEL DNA CELLULARE PER LO STUDIO CITOMETRICO DEL CICLO CELLULARE E DELLA PLOIDIA;Allegato 1;
98;91_38_5;ES_ CITOLOGICO CERVICO VAGINALE [PAP test];Allegato 1;
98;91_38_6;RICERCA MUTAZIONE (DHPLC) Per blocchi di 200 p_b_;Allegato 1;
98;91_38_7;RICERCA MUTAZIONE (OLA PCR SCS) per 31 mutazioni;Allegato 1;
98;91_38_8;RICERCA MUTAZIONE (Pyrosequencing) per singola mutazione;Allegato 1;
98;91_38_9;ESAME CITOLOGICO SU STRATO SOTTILE(per ciascun campione);Allegato 1;
98;91_39_1;ES_ CITOLOGICO DA AGOASPIRAZIONE Nas;Allegato 1;
98;91_39_2;ES_ CITOLOGICO DI ESPETTORATO (Fino a 5 vetrini e/o colorazioni);Allegato 1;
98;91_39_3;ES_ CITOLOGICO DI VERSAMENTI (Fino a 5 vetrini e/o colorazioni);Allegato 1;
98;91_39_4;ES_ CITOLOGICO URINE PER RICERCA CELLULE NEOPLASTICHE (Fino a 5 vetrini e/o colorazioni);Allegato 1;
98;91_39_5;ES_ ISTOCITOPATOLOGICO ARTICOLAZIONI: Tessuto fibrotendineo In malattia di Dupuytren e malattia di De Quervain_;Allegato 1;
98;91_40_1;ES_ ISTOCITOPATOLOGICO ARTICOLAZIONI: Biopsia sinoviale_biopsia tendinea;Allegato 1;
98;91_40_2;ES_ ISTOCITOPATOLOGICO BULBO OCULARE: Biopsia semplice;Allegato 1;
98;91_40_3;ES_ ISTOCITOPATOLOGICO CAVO ORALE: Biopsia semplice;Allegato 1;
98;91_40_4;ES_ ISTOCITOPATOLOGICO CUTE (Shave o punch);Allegato 1;
98;91_40_5;ES_ ISTOCITOPATOLOGICO CUTE E/O TESSUTI MOLLI: Biopsia escissionale;Allegato 1;
98;91_41_1;ES_ ISTOCITOPATOLOGICO CUTE E/O TESSUTI MOLLI: Biopsia incisionale;Allegato 1;
98;91_41_2;ES_ ISTOCITOPATOLOGICO APP_ DIGERENTE: Agobiopsia epatica;Allegato 1;
98;91_41_3;ES_ ISTOCITOPATOLOGICO APP_ DIGERENTE: Biopsia endoscopica (Sede unica);Allegato 1;
98;91_41_4;ES_ ISTOCITOPATOLOGICO APP_ DIGERENTE: Biopsia endoscopica (Sedi multiple);Allegato 1;
98;91_41_5;ES_ ISTOCITOPATOLOGICO APP_ DIGERENTE: Biopsia ghiandola salivare;Allegato 1;
98;91_42_1;ES_ ISTOCITOPATOLOGICO APP_ DIGERENTE: Polipectomia endoscopica (Sedi multiple);Allegato 1;
98;91_42_2;ES_ ISTOCITOPATOLOGICO APP_ DIGERENTE: Polipectomia endoscopica (Singola);Allegato 1;
98;91_42_3;ES_ ISTOCITOPATOLOGICO APP_ MUSCOLO SCHELETRICO: Biopsia incisionale o punch;Allegato 1;
98;91_42_4;ES_ ISTOCITOPATOLOGICO APP_ RESPIRATORIO: Agobiopsia pleurica;Allegato 1;
98;91_42_5;ES_ ISTOCITOPATOLOGICO APP_ RESPIRATORIO: Biopsia cavità nasali;Allegato 1;
98;91_43_1;ES_ ISTOCITOPATOLOGICO APP_ RESPIRATORIO: Biopsia endobronchiale (Sede unica);Allegato 1;
98;91_43_2;ES_ ISTOCITOPATOLOGICO APP_ RESPIRATORIO: Biopsia endobronchiale (Sedi multiple);Allegato 1;
98;91_43_3;ES_ ISTOCITOPATOLOGICO APP_ RESPIRATORIO: Biopsia laringea;Allegato 1;
98;91_43_4;ES_ ISTOCITOPATOLOGICO APP_ RESPIRATORIO: Biopsia vie aeree (Sedi multiple);Allegato 1;
98;91_43_5;ES_ ISTOCITOPATOLOGICO APP_ UROGENITALE: Agobiopsia ovarica;Allegato 1;
98;91_44_1;ES_ ISTOCITOPATOLOGICO APP_ UROGENITALE: Agobiopsia prostatica;Allegato 1;
98;91_44_2;ES_ ISTOCITOPATOLOGICO APP_ UROGENITALE: Biopsia annessi testicolari;Allegato 1;
98;91_44_3;ES_ ISTOCITOPATOLOGICO APP_ UROGENITALE: Biopsia cervicale e endometriale (Con raschiamento del canale)_;Allegato 1;
98;91_44_4;ES_ ISTOCITOPATOLOGICO APP_ UROGENITALE: Biopsia cervice uterina;Allegato 1;
98;91_44_5;ES_ ISTOCITOPATOLOGICO APP_ UROGENITALE: Biopsia endometriale (VABRA);Allegato 1;
98;91_45_1;ES_ ISTOCITOPATOLOGICO APP_ UROGENITALE: Biopsia endoscopica vescicale (Sede unica);Allegato 1;
98;91_45_2;ES_ ISTOCITOPATOLOGICO APP_ UROGENITALE: Biopsia endoscopica vescicale (Sedi multiple);Allegato 1;
98;91_45_3;ES_ ISTOCITOPATOLOGICO APP_ UROGENITALE: Biopsia pene;Allegato 1;
98;91_45_4;ES_ ISTOCITOPATOLOGICO APP_ UROGENITALE: Biopsia testicolare;Allegato 1;
98;91_45_5;ES_ ISTOCITOPATOLOGICO APP_ UROGENITALE: Biopsia vaginale;Allegato 1;
98;91_46_1;ES_ ISTOCITOPATOLOGICO APP_ UROGENITALE: Biopsia vulvare (Sede unica);Allegato 1;
98;91_46_2;ES_ ISTOCITOPATOLOGICO APP_ UROGENITALE: Biopsia vulvare (Sedi multiple);Allegato 1;
98;91_46_3;ES_ ISTOCITOPATOLOGICO APP_ UROGENITALE: Biopsie cervicali (Sedi multiple);Allegato 1;
98;91_46_4;ES_ ISTOCITOPATOLOGICO APP_ UROGENITALE: Polipectomia endocervicale;Allegato 1;
98;91_46_5;ES_ ISTOCITOPATOLOGICO MAMMELLA: Biopsia stereotassica;Allegato 1;
98;91_47_1;ES_ ISTOCITOPATOLOGICO MAMMELLA: Nodulectomia;Allegato 1;
98;91_47_2;ES_ ISTOCITOPATOLOGICO SISTEMA EMOPOIETICO: Agobiopsia linfonodale;Allegato 1;
98;91_47_3;ES_ ISTOCITOPATOLOGICO SISTEMA EMOPOIETICO: Agobiopsia linfonodale (Sedi multiple);Allegato 1;
98;91_47_4;ES_ ISTOCITOPATOLOGICO SISTEMA EMOPOIETICO: Asportazione di linfonodo superficiale;Allegato 1;
98;91_47_5;ES_ ISTOCITOPATOLOGICO SISTEMA EMOPOIETICO: Biopsia osteo midollare;Allegato 1;
98;91_47_6;PANNELLO DI FATTORI PROGNOSTICI E PREDITTIVI DI RISPOSTA ALLA TERAPIA PER PATOLOGIA TUMORALE MALIGNA DELLA MAMMELLA;Allegato 1;
98;91_47_7;PANNELLO DI IMMUNOFENOTIPIZZAZIONE PER DIAGNOSI DIFFERENZIALE E TIPIZZAZIONE IN CASO DI SOSPETTA PATOLOGIA TUMORALE EMOLINFOPROLIFERATIVA;Allegato 1;
98;91_47_8;REAZIONE DI IMMUNOFENOTIPIZZAZIONE PER DIAGNOSI DIFFERENZIALE IN PATOLOGIA TUMORALE (per ciascuna reazione sino a 5 vetrini);Allegato 1;
98;91_47_9;INTEGRAZIONE DIAGNOSTICA ANATOMO PATOLOGICA PER APPROFONDIMENTO CASI COMPLESSI;Allegato 1;
98;91_48_1;ES_ ISTOCITOPATOLOGICO SISTEMA ENDOCRINO: Agobiopsia tiroidea;Allegato 1;
98;91_48_2;ES_ ISTOCITOPATOLOGICO S_N_P_: Biopsia di nervo periferico;Allegato 1;
98;91_48_3;ES_ ISTOCITOPATOLOGICO ULTRASTRUTTURALE (S_E_M__T_E_M_);Allegato 1;
98;91_48_4;PRELIEVO CITOLOGICO;Allegato 1;
98;91_48_5;PRELIEVO DI SANGUE ARTERIOSO;Allegato 1;
98;91_49_1;PRELIEVO DI SANGUE CAPILLARE;Allegato 1;
98;91_49_2;PRELIEVO DI SANGUE VENOSO;Allegato 1;
98;91_49_3;PRELIEVO MICROBIOLOGICO;Allegato 1;
98;91_49_4;PRELIEVO IN NON COLLABORANTE;Allegato 1;
98;99_06_1;INFUSIONE DI FATTORI DELLA COAGULAZIONE ;Allegato 1;
98;99_07_1;TRASFUSIONE DI SANGUE O EMOCOMPONENTI ;Allegato 1;
98;99_71;PLASMAFERESI TERAPEUTICA;Allegato 1;
98;99_71_1;SUPPLEMENTO PER PLASMAFERESI CON IMMUNOASSORBIMENTO;Allegato 1;
98;99_72;LEUCOAFERESI TERAPEUTICA;Allegato 1;
98;99_72_1;STAMINOAFERESI;Allegato 1;
98;99_73;ERITROAFERESI TERAPEUTICA;Allegato 1;
98;99_73_1;ERITROAFERESI CON SACCHE MULTIPLE;Allegato 1;
98;99_73_2;SALASSO TERAPEUTICO;Allegato 1;
98;99_74;PIASTRINOAFERESI TERAPEUTICA;Allegato 1;
99;89_01_1;Valutazione e certificazione periodica in età pediatrica (Bilancio di salute);Allegato 1;
99;89_07;CONSULTO INTERDISCIPLINARE DEFINITO COMPLESSIVO;Allegato 1;
99;93_56_1;FASCIATURA SEMPLICE ;Allegato 1;
99;93_82_1;TERAPIA EDUCAZIONALE DEL DIABETICO Per seduta individuale;Allegato 1;
99;93_82_2;TERAPIA EDUCAZIONALE DELL ASMATICO;Allegato 1;
99;96_59;ALTRA IRRIGAZIONE DI FERITA Pulizia di ferita NAS Escluso: Sbrigliamento (86_22_86_27 86_28);Allegato 1;
99;99_13;IMMUNIZZAZIONE PER MALATTIA AUTOIMMUNE ;Allegato 1;
99;99_14_1;INFUSIONE DI IMMUNOGLOBULINE ENDOVENA ;Allegato 1;
99;99_25_1;TERAPIA INFUSIONALE ENDOVENOSA;Allegato 1;
08;36_0;ANGIOPLASTICA CORONARICA PERCUTANEA (codici 36_01_36_02_36_05);Allegato 2;
29;93_01_C;TRAINING PER L EMODIALISI DOMICILIARE;Allegato 2;
29;93_01_D;TRAINING PER IL TRATTAMENTO DI DIALISI PERITONEALE (DP) DOMICILIARE;Allegato 2;
29;93_01_E;PREPARAZIONE DEL PAZIENTE PER L AVVIO DEL TRATTAMENTO DIALITICO;Allegato 2;
29;93_01_F;INSERIMENTO PAZIENTE IN LISTA DI TRAPIANTO RENALE;Allegato 2;
33;93_01_7;COUNSELLING;Allegato 2;
33;93_01_8;COUNSELLING;Allegato 2;
33;93_01_9;COUNSELLING LOGOPEDICO;Allegato 2;
56;93_01_7;COUNSELLING;Allegato 2;
56;93_01_8;COUNSELLING;Allegato 2;
56;93_01_9;COUNSELLING LOGOPEDICO;Allegato 2;
58;45_17;POSIZIONAMENTO DI STOMIA ENDOSCOPICA PERCUTANEA (PEG);Allegato 2;
69;38_7;POSIZIONAMENTO FILTRO CAVALE;Allegato 2;
69;38_89;TRATTAMENTO PERCUTANEO VARICI (laser_radiofrequenza);Allegato 2;
69;39_1;TIPS;Allegato 2;
69;39_50_1;ATEROTOMIA PERCUTANEA (o TROMBOLIZZATORE);Allegato 2;
69;39_50_2;ANGIOPLASTICA PERCUTANEA TRANSLUMINALE Comprende vasi periferici angiografia pre e post;Allegato 2;
69;39_92_1;SCLEROSI VARICOCELE;Allegato 2;
69;39_99_A;TERAPIA INTERVENTISTICA ECOGUIDATA MUSCOLOSCHELETRICA;Allegato 2;
69;39_99_2;CONTROLLO DI INTERVENTISTICA VASCOLARE;Allegato 2;
69;39_99_3;CONTROLLO DI INTERVENTISTICA EXTRA VASCOLARE;Allegato 2;
69;39_99_4;PROCEDURA ENDOVASCOLARE;Allegato 2;
69;39_99_5;TRATTAMENTO ENDOVASCOLARE ANEURISMI INTRACRANICI;Allegato 2;
69;39_99_6;TROMBOLISI INTRAARTERIOSA INTRACRANICA;Allegato 2;
69;39_99_7;POSIZIONAMENTO STENT VASCOLARI (STENT D EMBLE E);Allegato 2;
69;39_99_8;PTA + POSIZIONAMENTO STENT;Allegato 2;
69;39_99_9;PROTESI AORTICA ENDOVASCOLARE (toracica o addominale);Allegato 2;
69;43_11;GASTROSTOMIA PERCUTANEA;Allegato 2;
69;43_19_1;PSEUDOCISTOGASTROSTOMIA;Allegato 2;
69;50_19;BIOPSIA TRANSGIUGULARE EPATICA O RENALE;Allegato 2;
69;50_29;RADIOFREQUENZA PERCUTANEA DI LESIONI NODULARI EPATICHE O DI ALTRE SEDI (comprensiva di eco e di eventuale TC pre e post);Allegato 2;
69;51_03;COLECISTOSTOMIA PERCUTANEA;Allegato 2;
69;51_10;ERCP colangiografia ascendente retrograda;Allegato 2;
69;51_98;DILATAZIONE EXTRA VASCOLARE Comprende bilioplastica_ureteroplastica_ecc¿;Allegato 2;
69;51_99_1;DRENAGGIO BILIARE TRANSEPATICO Comprensivo di COLANGIOGRAFIA PERCUTANEA TRANSEPATICA;Allegato 2;
69;51_99_2;DRENAGGIO BILIARE TRANSEPATICO;Allegato 2;
69;51_99_3;POSIZIONAMENTO PROTESI BILIARE (plastica o metallica);Allegato 2;
69;54_99_1;DRENAGGIO PERCUTANEO PROFONDO RX GUIDATO;Allegato 2;
69;54_99_2;POSIZIONAMENTO VALVOLA PERITONEO VENOSA;Allegato 2;
69;55_12_1;PIELOSTOMIA PERCUTANEA MONOLATERALE;Allegato 2;
69;55_12_2;PIELOSTOMIA PERCUTANEA BILATERALE;Allegato 2;
69;56_99_1;POSIZIONAMENTO PROTESI URINARIA MONOLATERALE;Allegato 2;
69;56_99_2;POSIZIONAMENTO PROTESI URINARIA BILATERALE;Allegato 2;
69;85_99;POSIZIONAMENTO FILO REPERE Comprensivo della mammografia pre e post posizionamento;Allegato 2;
69;86_07;POSIZIONAMENTO DI PORTER ARTERIOSI;Allegato 2;
69;87_21;MIELOGRAFIA;Allegato 2;
69;87_21_A;MIELO TC;Allegato 2;
69;88_44_1;ARTERIOGRAFIA SPLENICA;Allegato 2;
69;88_44_2;ARTERIOGRAFIA BRONCHIALE destra o sinistra;Allegato 2;
69;88_44_3;ARTERIOGRAFIA INTERCOSTALE destra o sinistra;Allegato 2;
69;88_44_4;ARTERIOGRAFIA LOMBARE destra o sinistra;Allegato 2;
69;88_45;ARTERIOGRAFIA RENALE DESTRA O SINISTRA;Allegato 2;
69;88_47;ARTERIOGRAFIA TRIPODE CELIACO;Allegato 2;
69;88_49_1;CAROTIDOGRAFIA DESTRA O SINISTRA;Allegato 2;
69;88_49_2;ARTERIOGRAFIA VERTEBRALE DESTRA O SINISTRA;Allegato 2;
69;88_49_3;ARTERIOGRAFIA SUCCLAVIA DESTRA O SINISTRA;Allegato 2;
69;88_49_4;ARTERIOGRAFIA MESENTERICA SUPERIORE O INFERIORE;Allegato 2;
69;88_49_5;ARTERIOGRAFIA EPATICA;Allegato 2;
69;88_49_6;ARTERIOGRAFIA ARTO SUPERIORE DESTRO O SINISTRO;Allegato 2;
69;88_49_7;ARTERIOGRAFIA SPINALE;Allegato 2;
69;88_49_8;AORTO ARTERIOGRAFIA;Allegato 2;
69;88_95_E;RM DELLA PROSTATA per via transrettale;Allegato 2;
69;98_20_1;RECUPERO CORPI ESTRANEI ENDOCANALICOLARI;Allegato 2;
69;98_52;LITOTRIPSIA TRANSEPATICA;Allegato 2;
69;99_25_2;CHEMIOEMBOLIZZAZIONE LOCO REGIONALE;Allegato 2;
69;99_29;FIBRINOLISI;Allegato 2;
69;99_29_A;EMBOLIZZAZIONE ARTERIOSA O VENOSA;Allegato 2;
69;99_29_B;EMBOLIZZAZIONE ECO GUIDATA DI PSEUDO ANEURISMI;Allegato 2;
70;92_24;"IRRADIAZIONE CORPOREA TOTALE (TBI)
Prima seduta";Allegato 2;
70;92_24_0;"IRRADIAZIONE CORPOREA TOTALE (TBI)
Sedute successive";Allegato 2;
79;93_01_7;COUNSELLING;Allegato 2;
79;93_01_8;COUNSELLING;Allegato 2;
79;96_56;POSIZIONAMENTO DI CATETERE VENOSO CENTRALE;Allegato 2;
79;96_61_1;NUTRIZIONE ENTERALE ARTIFICIALE DOMICILIARE MEDIANTE SONDA;Allegato 2;
79;96_61_2;TRAINING PER LA GESTIONE DELLA NUTRIZIONE ENTERALE DOMICILIARE (NED);Allegato 2;
79;99_15_1;NUTRIZIONE ARTIFICIALE PARENTERALE DOMICILIARE (NPD);Allegato 2;
79;99_15_2;TRAINING PER LA GESTIONE DELLA NUTRIZIONE PARENTERALE DOMICILIARE (NPD);Allegato 2;
79;99_39_9;POSIZIONAMENTO DISPOSITIVO DI SOSTITUZIONE PER GASTROSTOMIA;Allegato 2;
79;99_93_8;VALUTAZIONE BROMATOLOGICA DEL DIARIO ALIMENTARE;Allegato 2;
79;99_93_9;RIMOZIONE DI DISPOSITIVO PER GASTROSTOMIA;Allegato 2;
81;89_05;VALUTAZIONE MULTIDIMENSIONALEE;Allegato 2;
81;89_07;CONSULTO INTERDISCIPLINARE DEFINITO COMPLESSIVO;Allegato 2;
81;93_01_7;COUNSELLING;Allegato 2;
81;93_01_8;COUNSELLING;Allegato 2;
82;99_92_1;MET (alta complessità);Allegato 2;
82;99_92_2;MET (bassa complessità);Allegato 2;
85;89_01;ANAMNESI E VALUTAZIONE DEFINITE BREVI Storia e valutazione abbreviata_visita successiva alla prima;Allegato 2;
85;89_03;ANAMNESI E VALUTAZIONE DEFINITE COMPLESSIVE ;Allegato 2;
85;89_05;VALUTAZIONE MULTIDIMENSIONALEE;Allegato 2;
85;89_07;CONSULTO INTERDISCIPLINARE DEFINITO COMPLESSIVO;Allegato 2;
85;89_7;VISITA GENERALE Visita specialistica_Prima visita;Allegato 2;
85;94_42_2;Formazione per l autogestione e / o addestramento all utilizzo dei relativi meccanismi;Allegato 2;
91;99_50;Relazione psicologica per autorità giudiziaria (che richieda tempo di stesura superiore a 60 minuti);Allegato 2;
